match_id,minute,type,player,team,venue
2026-08-29-galatasaray-v-goztepe,46,sub_on,Aleksey Batrakov,Galatasaray,RAMS Park
2026-08-29-galatasaray-v-goztepe,55,goal,Gabriel Sara,Galatasaray,RAMS Park
2026-08-29-gillingham-v-northampton-town,4,yellow,Robbie McKenzie,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,7,goal,Conor McManus,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,14,yellow,Omar Beckles,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,26,yellow,Tyrese Fornah,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,27,sub_off,Joe Wormleighton,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,27,sub_on,Sam Hoskins,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,36,goal,Logan Briggs,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,54,yellow,James Maxwell,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,55,sub_off,Robbie McKenzie,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,55,sub_on,Cameron Antwi,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,58,sub_off,Matthew Warhurst,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,58,sub_on,Nathaniel Opoku,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,70,sub_off,Janoi Donacien,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,70,sub_on,Max Dyche,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,72,yellow,Logan Briggs,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,79,yellow,Max Dyche,Northampton Town,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,81,sub_off,Will Goodwin,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,81,sub_off,Ronan Hale,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,81,sub_on,Garath McCleary,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,81,sub_on,Lamin Sillah,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,82,sub_off,Conor McManus,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,82,sub_on,Sheldon Kendall,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,90,sub_off,James Brophy,Gillingham,Priestfield Stadium
2026-08-29-gillingham-v-northampton-town,90,sub_on,Harry Webster,Gillingham,Priestfield Stadium
2026-08-29-glentoran-v-crusaders,43,goal,Owen Wardell,Crusaders,The Oval
2026-08-29-glentoran-v-crusaders,69,goal,Ben Gallagher,Glentoran,The Oval
2026-08-29-glentoran-v-crusaders,88,goal,Aaron Reid,Crusaders,The Oval
2026-08-29-grimsby-town-v-fleetwood-town,6,goal,Will Davies,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,25,yellow,Harvey Rodgers,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,28,yellow,Andy Cannon,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,37,goal,Cian Doyle,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,45,yellow,Finley Potter,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,46,sub_off,Justin Amaluzor,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,46,sub_on,Sonny Finch,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,57,yellow,Will Davies,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,60,sub_off,Will Davies,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,60,sub_on,Ronan Coughlan,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,61,yellow,Rhys Bennett,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,64,goal,Andy Cook,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,69,goal,Finley Potter,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,74,sub_off,Charles Vernam,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,74,sub_on,Iwan Morgan,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,77,sub_off,Andy Cannon,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,77,sub_on,Adam Murphy,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,78,yellow,Maldini Kacurri,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,83,sub_off,Cian Doyle,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,83,sub_on,Jamie Walker,Grimsby Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,85,sub_off,Raffaele Cirino,Fleetwood Town,Blundell Park
2026-08-29-grimsby-town-v-fleetwood-town,85,sub_on,Danny Andrew,Fleetwood Town,Blundell Park
2026-08-29-hartford-athletic-v-birmingham-legion-fc,21,goal,Romario Williams,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,26,yellow,Sebastian Anderson,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,34,yellow,Sebastian Tregarthen,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,39,goal,Romario Williams,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,42,goal,Barry Coffey,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,45,goal,Michee Ngalina,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,46,sub_off,Sebastian Tregarthen,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,46,sub_off,AJ Paterson,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,46,sub_on,Serge Ngoma,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,46,sub_on,Amadou Diop,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,61,missed_penalty,Peter-Lee Vassell,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,62,sub_off,Romario Williams,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,62,sub_on,Ronaldo Damus,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,70,yellow,Barry Coffey,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,73,sub_off,Augustine Williams,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,73,sub_on,Abdullah Taofeek,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,73,yellow,Gevork Diarbian,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,74,goal,Jordan Scarlett,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,78,sub_off,Gevork Diarbian,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,78,sub_off,Peter-Lee Vassell,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,78,sub_on,Tyler Pasher,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,78,sub_on,Amir Daley,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,82,sub_off,Barry Coffey,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,82,sub_on,Baboucarr Njie,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,89,yellow,Baboucarr Njie,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,90,sub_off,Michee Ngalina,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,90,sub_on,TJ Presthus,Hartford Athletic,Trinity Health Stadium
2026-08-29-hartford-athletic-v-birmingham-legion-fc,90,yellow,Serge Ngoma,Birmingham Legion FC,Trinity Health Stadium
2026-08-29-heart-of-midlothian-v-st-johnstone,9,goal,James Wilson,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,39,own_goal,Enes Alic,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,48,goal,Ruari Paton,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,57,sub_off,Laurent Mendy,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,57,sub_off,James Wilson,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,57,sub_on,Blair Spittal,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,57,sub_on,Pierre Landry Kaboré,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,72,sub_off,Samuel Stanton,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,72,sub_on,Macaulay Tait,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,73,sub_off,Ruari Paton,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,73,sub_off,Jamie Gullan,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,73,sub_on,Kai Fotheringham,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,73,sub_on,Taylor Steven,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,81,sub_off,Sabah Kerjota,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,81,sub_on,Calvin Miller,Heart of Midlothian,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,90,sub_off,Liam Smith,St. Johnstone,Tynecastle Park
2026-08-29-heart-of-midlothian-v-st-johnstone,90,sub_on,Logan Chalmers,St. Johnstone,Tynecastle Park
2026-08-29-hebburn-town-v-kings-lynn-town,29,goal,Kwame Thomas,King's Lynn Town,The Trustmark Group Stadium
2026-08-29-hebburn-town-v-kings-lynn-town,36,goal,Jake Charles,Hebburn Town,The Trustmark Group Stadium
2026-08-29-hebburn-town-v-kings-lynn-town,45,goal,Ross Crane,King's Lynn Town,The Trustmark Group Stadium
2026-08-29-hebburn-town-v-kings-lynn-town,58,goal,Liam Murray,Hebburn Town,The Trustmark Group Stadium
2026-08-29-hebburn-town-v-kings-lynn-town,65,goal,Ethan Wood,Hebburn Town,The Trustmark Group Stadium
2026-08-29-hebburn-town-v-kings-lynn-town,90,goal,Josh Donaldson,Hebburn Town,The Trustmark Group Stadium
2026-08-29-hemel-hempstead-v-weston-super-mare,17,goal,Remaye Campbell,Hemel Hempstead,Focus Community Arena
2026-08-29-hemel-hempstead-v-weston-super-mare,73,goal,Louis Britton,Weston Super Mare,Focus Community Arena
2026-08-29-hemel-hempstead-v-weston-super-mare,77,goal,Bradley Ash,Weston Super Mare,Focus Community Arena
2026-08-29-hemel-hempstead-v-weston-super-mare,83,goal,Bradley Ash,Weston Super Mare,Focus Community Arena
2026-08-29-hereford-v-chester-fc,26,goal,Billy Phillips,Hereford,MandM Edgar Street Stadium
2026-08-29-hereford-v-chester-fc,40,goal,Billy Waters,Chester FC,MandM Edgar Street Stadium
2026-08-29-hitchin-town-v-kettering-town-fc,41,goal,Bayley Brown,Kettering Town FC,Top Field
2026-08-29-hitchin-town-v-kettering-town-fc,75,red,B. Joy,Hitchin Town,Top Field
2026-08-29-hitchin-town-v-kettering-town-fc,86,goal,Diogo Freitas-Gouveia,Hitchin Town,Top Field
2026-08-29-hitchin-town-v-kettering-town-fc,90,red,<TBD>,Hitchin Town,Top Field
2026-08-29-hoffenheim-ii-v-jahn-regensburg,18,goal,Yasin Zor,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,26,goal,Tiago Poller,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,28,yellow,Benedikt Bauer,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,46,sub_off,Erik Majetschak,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,46,sub_off,Patrick Hobsch,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,46,sub_on,John Posselt,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,46,sub_on,Sascha Hingerl,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,60,goal,Lucas Hermes,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,62,goal,Yasin Zor,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,63,sub_off,Tiago Poller,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,63,sub_on,Luis Engelns,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,63,yellow,Oscar Schönfelder,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,64,sub_off,Jakov Dedic,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,64,sub_on,Jykese Fields,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,67,sub_off,David Philipp,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,67,sub_on,Arian Dizdarevic,Jahn Regensburg,Dietmar-Hopp-Stadion
2026-08-29-hoffenheim-ii-v-jahn-regensburg,69,goal,Klaus Gjasula,Hoffenheim II,Dietmar-Hopp-Stadion
2026-08-29-horsham-v-farnham-town,15,goal,Owen Dean,Farnham Town,Fusion Aviation Community Stadium
2026-08-29-horsham-v-farnham-town,27,goal,James Hammond,Horsham,Fusion Aviation Community Stadium
2026-08-29-horsham-v-farnham-town,42,goal,Owen Dean,Farnham Town,Fusion Aviation Community Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,21,goal,Akpoguma,AFC Bournemouth U18,Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,30,goal,Adetiba,Ipswich Town U18,Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,40,goal,Simpson,AFC Bournemouth U18,Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,45,goal,Atherton,Ipswich Town U18,Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,51,goal,Stewart,Ipswich Town U18,Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,62,goal,Toks Olakazim,Ipswich Town U18,Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,78,goal,Atherton,Ipswich Town U18,Stadium
2026-08-29-ipswich-town-u18-v-afc-bournemouth-u18,82,goal,Roman Burton-Yurevich,Ipswich Town U18,Stadium
2026-08-29-kilmarnock-v-dundee-united,10,yellow,Bert Esselink,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,12,goal,Emmanuel Agyei,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,19,sub_off,Robbie Deas,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,19,sub_on,George Stanger,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,35,yellow,Cathal McCarthy,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,36,goal,Zachary Sapsford,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,38,yellow,Zachary Sapsford,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,41,goal,Will Ferry,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,43,yellow,Joe Hugill,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,46,sub_off,Jonathan Meier,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,46,sub_off,Nicky Clescenco,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,46,sub_on,Jamie Brandon,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,46,sub_on,Djenairo Daniëls,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,63,sub_off,Mehdi Merghem,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,63,sub_off,Abdoulaye Yoro,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,63,sub_on,Jesse Randall,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,63,sub_on,Lachlan Rose,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,64,sub_off,Mark O'Hara,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,64,sub_off,Tyreece John-Jules,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,64,sub_on,Bailey Rice,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,64,sub_on,Cole Burke,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,69,yellow,Will Ferry,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,74,sub_off,Zachary Sapsford,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,74,sub_on,Neil Farrugia,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,77,goal,Jesse Randall,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,79,sub_off,Daniel Bennie,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,79,sub_on,Dario Naamo,Dundee United,The BBSP Stadium Rugby Park
2026-08-29-kilmarnock-v-dundee-united,90,yellow,Bailey Rice,Kilmarnock,The BBSP Stadium Rugby Park
2026-08-29-leamington-v-worcester,11,goal,Kyle Finn,Leamington,New Windmill Ground
2026-08-29-leamington-v-worcester,69,goal,Brandon Smalley,Worcester,New Windmill Ground
2026-08-29-levante-v-real-betis,24,goal,Adrián De La Fuente,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,34,goal,Marc Bartra,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,45,goal,Enzo Bardeli,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,45,goal,Rodrigo Riquelme,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,46,sub_off,Nacho Pérez,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,46,sub_on,Jeremy Toljan,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,56,goal,Roger Brugué,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,57,sub_off,Isco,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,57,sub_off,Troy Parrott,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,57,sub_on,Pablo Fornals,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,57,sub_on,Juan Hernández,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,65,sub_off,Enzo Bardeli,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,65,sub_on,Hugo Sotelo,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,67,sub_off,Marc Roca,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,67,sub_off,Rodrigo Riquelme,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,67,sub_on,Pablo García,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,67,sub_on,Nelson Deossa,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,69,yellow,Pablo García,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,70,goal,Roger Brugué,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,72,sub_off,Thiago Fernández,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,72,sub_off,Iván Romero,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,72,sub_on,Etta Eyong,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,72,sub_on,Víctor García,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,74,sub_off,Facundo Bernal,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,74,sub_on,Abdessamad Ezzalzouli,Real Betis,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,84,sub_off,Roger Brugué,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,84,sub_on,Paco Cortés,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,86,yellow,Jeremy Toljan,Levante,Estadio Ciudad de Valencia
2026-08-29-levante-v-real-betis,90,goal,Jon Olasagasti,Levante,Estadio Ciudad de Valencia
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,46,sub_off,Malcolm Fry,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,46,sub_on,Braudílio Rodrigues,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,59,sub_off,Adrien Pérez,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,59,sub_off,Juan Tejada,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,59,sub_on,Jonas Fjeldberg,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,59,sub_on,Frank Daroma,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,61,sub_off,Nicolas Firmino,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,61,sub_on,Tarik Scott,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,71,sub_off,Bryce Jamison,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,71,sub_on,Sadam Masereka,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,74,goal,Jonas Fjeldberg,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,75,sub_off,Xavier Zengue,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,75,sub_on,Patrick Seagrist,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,81,sub_off,Brennan Creek,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,81,sub_on,Steven Echevarria,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,82,sub_off,Blaine Ferri,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,82,sub_on,Milo Yosef,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,85,yellow,Tarik Scott,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,90,sub_off,Devon Williams,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,90,sub_off,Braudílio Rodrigues,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,90,sub_on,Talen Maples,Colorado Springs Switchbacks FC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,90,sub_on,Marqes Muir,Lexington SC,Lexington SC Stadium
2026-08-29-lexington-sc-v-colorado-springs-switchbacks-fc,90,yellow,Milo Yosef,Lexington SC,Lexington SC Stadium
2026-08-29-leyton-orient-v-barnsley,15,goal,Makenzie Kirk,Barnsley,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,28,yellow,Jonathan Bland,Barnsley,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,29,yellow,Isaac Hayden,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,46,sub_off,Armando Dobra,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,46,sub_off,Luke Alker,Barnsley,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,46,sub_on,Zech Obiero,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,46,sub_on,Amani Richards,Barnsley,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,60,sub_off,Isaac Hayden,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,60,sub_off,Jaze Kabia,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,60,sub_on,Sean Clare,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,60,sub_on,Theo Archibald,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,62,yellow,Tyrese Noslin,Barnsley,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,64,goal,Cameron McGeehan,Barnsley,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,67,yellow,Sam Gale,Barnsley,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,69,sub_off,Yusuf Akhamrich,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,69,sub_off,James Morris,Leyton Orient,BetWright Stadium
2026-08-29-leyton-orient-v-barnsley,69,sub_on,Demetri Mitchell,Leyton Orient,BetWright Stadium
